measure_id,measure_name,measure_format,filter_id,demographics,location_id,location_type,location_name,start_year,end_year,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average,calculation,population,total_cases,median_household_income,num_full_time_prosecutors,total_num_law_enforcement_agencies
522,Other Race Population,percentage,1,all defendants,FL131,county,Walton,2009,2013,1475,56590,2.61,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,56590,11888,43640,NA,2
522,Other Race Population,percentage,1,all defendants,FL133,county,Washington,2009,2013,860,24702,3.48,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,24702,4244,38501,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL,state,Florida,2009,2013,4369920,19091156,22.8898,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,19091156,3097814,46956,NA,NA
524,Hispanic or Latino Population,percentage,1,all defendants,FL001,county,Alachua,2009,2013,21481,249848,8.5976,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,249848,62645,42149,NA,4
524,Hispanic or Latino Population,percentage,1,all defendants,FL003,county,Baker,2009,2013,586,27069,2.1648,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,27069,5769,49236,NA,1
524,Hispanic or Latino Population,percentage,1,all defendants,FL005,county,Bay,2009,2013,8574,170704,5.0227,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,170704,57611,47461,NA,7
524,Hispanic or Latino Population,percentage,1,all defendants,FL007,county,Bradford,2009,2013,1025,27981,3.6632,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,27981,7662,40259,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL009,county,Brevard,2009,2013,46170,545667,8.4612,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,545667,83634,48039,NA,15
524,Hispanic or Latino Population,percentage,1,all defendants,FL011,county,Broward,2009,2013,461392,1784889,25.8499,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1784889,239278,51251,NA,19
524,Hispanic or Latino Population,percentage,1,all defendants,FL013,county,Calhoun,2009,2013,785,14700,5.3401,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,14700,2654,32780,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL015,county,Charlotte,2009,2013,9869,161276,6.1193,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,161276,20385,44378,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL017,county,Citrus,2009,2013,6710,140214,4.7855,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,140214,14329,39100,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL019,county,Clay,2009,2013,15643,192665,8.1193,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,192665,23418,59482,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL021,county,Collier,2009,2013,85400,328209,26.02,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,328209,29788,55843,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL023,county,Columbia,2009,2013,3435,67568,5.0838,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,67568,12710,38070,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL027,county,DeSoto,2009,2013,10385,34651,29.9703,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,34651,0,34963,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL029,county,Dixie,2009,2013,388,16234,2.39,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,16234,2669,33981,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL031,county,Duval,2009,2013,68646,872598,7.8669,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,872598,245810,48323,NA,7
524,Hispanic or Latino Population,percentage,1,all defendants,FL033,county,Escambia,2009,2013,14856,300795,4.9389,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,300795,66998,43918,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL035,county,Flagler,2009,2013,8775,97301,9.0184,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,97301,0,47233,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL037,county,Franklin,2009,2013,542,11554,4.691,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,11554,3601,38328,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL039,county,Gadsden,2009,2013,4648,46860,9.9189,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,46860,6931,35380,NA,7
524,Hispanic or Latino Population,percentage,1,all defendants,FL041,county,Gilchrist,2009,2013,839,16917,4.9595,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,16917,2718,38406,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL043,county,Glades,2009,2013,2786,13080,21.2997,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,13080,2156,34694,NA,1
524,Hispanic or Latino Population,percentage,1,all defendants,FL045,county,Gulf,2009,2013,707,15793,4.4767,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,15793,2322,40455,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL047,county,Hamilton,2009,2013,1312,14655,8.9526,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,14655,2515,37716,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL049,county,Hardee,2009,2013,11719,27336,42.8702,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,27336,5065,37125,NA,5
524,Hispanic or Latino Population,percentage,1,all defendants,FL051,county,Hendry,2009,2013,18966,38346,49.4602,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,38346,8108,35425,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL053,county,Hernando,2009,2013,18416,173119,10.6378,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,173119,23420,41024,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL055,county,Highlands,2009,2013,17381,98275,17.6861,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,98275,12075,35560,NA,4
524,Hispanic or Latino Population,percentage,1,all defendants,FL057,county,Hillsborough,2009,2013,317679,1257913,25.2544,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1257913,201156,49596,NA,6
524,Hispanic or Latino Population,percentage,1,all defendants,FL059,county,Holmes,2009,2013,499,19864,2.5121000000000002,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,19864,3795,35511,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL061,county,Indian River,2009,2013,15867,139356,11.3859,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,139356,16731,44772,NA,5
524,Hispanic or Latino Population,percentage,1,all defendants,FL063,county,Jackson,2009,2013,2194,49326,4.448,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,49326,9573,36809,NA,5
524,Hispanic or Latino Population,percentage,1,all defendants,FL065,county,Jefferson,2009,2013,562,14469,3.8842,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,14469,1948,44170,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL067,county,Lafayette,2009,2013,1030,8745,11.7782,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,8745,839,39722,NA,1
524,Hispanic or Latino Population,percentage,1,all defendants,FL069,county,Lake,2009,2013,37954,300926,12.6124,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,300926,36112,45035,NA,13
524,Hispanic or Latino Population,percentage,1,all defendants,FL071,county,Lee,2009,2013,118027,633968,18.6172,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,633968,83239,47439,NA,4
524,Hispanic or Latino Population,percentage,1,all defendants,FL073,county,Leon,2009,2013,16197,278624,5.8132,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,278624,44878,46369,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL075,county,Levy,2009,2013,3051,40289,7.5728,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,40289,8026,34348,NA,4
524,Hispanic or Latino Population,percentage,1,all defendants,FL077,county,Liberty,2009,2013,583,8308,7.0173,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,8308,1151,39681,NA,1
524,Hispanic or Latino Population,percentage,1,all defendants,FL079,county,Madison,2009,2013,926,19070,4.8558,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,19070,3910,33833,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL081,county,Manatee,2009,2013,49388,329487,14.9894,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,329487,46819,47876,NA,5
524,Hispanic or Latino Population,percentage,1,all defendants,FL083,county,Marion,2009,2013,37383,333503,11.2092,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,333503,43742,39453,NA,4
524,Hispanic or Latino Population,percentage,1,all defendants,FL085,county,Martin,2009,2013,18432,147786,12.4721,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,147786,21433,49846,NA,4
524,Hispanic or Latino Population,percentage,1,all defendants,FL086,county,Miami-Dade,2009,2013,1653390,2549075,64.8624,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,2549075,452328,43100,NA,33
524,Hispanic or Latino Population,percentage,1,all defendants,FL087,county,Monroe,2009,2013,15639,74213,21.0731,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,74213,24849,53607,NA,4
524,Hispanic or Latino Population,percentage,1,all defendants,FL089,county,Nassau,2009,2013,2589,74163,3.491,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,74163,9939,55315,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL091,county,Okaloosa,2009,2013,13839,185852,7.4462,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,185852,33413,54684,NA,6
524,Hispanic or Latino Population,percentage,1,all defendants,FL093,county,Okeechobee,2009,2013,9606,39642,24.2319,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,39642,7641,34570,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL095,county,Orange,2009,2013,324636,1175416,27.6188,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1175416,173200,47581,NA,12
524,Hispanic or Latino Population,percentage,1,all defendants,FL097,county,Osceola,2009,2013,131066,279837,46.8366,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,279837,74115,43891,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL099,county,Palm Beach,2009,2013,261279,1339221,19.5098,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1339221,184487,52432,NA,21
524,Hispanic or Latino Population,percentage,1,all defendants,FL101,county,Pasco,2009,2013,57214,468194,12.2201,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,468194,70831,43888,NA,5
524,Hispanic or Latino Population,percentage,1,all defendants,FL103,county,Pinellas,2009,2013,75821,920015,8.2413,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,920015,188969,45535,NA,14
524,Hispanic or Latino Population,percentage,1,all defendants,FL105,county,Polk,2009,2013,110968,610295,18.1827,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,610295,118472,43113,NA,15
524,Hispanic or Latino Population,percentage,1,all defendants,FL107,county,Putnam,2009,2013,6790,73683,9.2152,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,73683,23478,32497,NA,6
524,Hispanic or Latino Population,percentage,1,all defendants,FL109,county,St. Johns,2009,2013,10850,197115,5.5044,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,197115,26195,64876,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL111,county,St. Lucie,2009,2013,47255,281015,16.8158,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,281015,0,43413,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL113,county,Santa Rosa,2009,2013,7264,155579,4.669,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,155579,16865,57703,NA,3
524,Hispanic or Latino Population,percentage,1,all defendants,FL115,county,Sarasota,2009,2013,31343,383094,8.1815,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,383094,47383,49052,NA,6
524,Hispanic or Latino Population,percentage,1,all defendants,FL117,county,Seminole,2009,2013,75876,427184,17.7619,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,427184,0,58175,NA,9
524,Hispanic or Latino Population,percentage,1,all defendants,FL119,county,Sumter,2009,2013,5808,98409,5.9019,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,98409,7894,48493,NA,5
524,Hispanic or Latino Population,percentage,1,all defendants,FL121,county,Suwannee,2009,2013,3780,42865,8.8184,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,42865,6430,35698,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL123,county,Taylor,2009,2013,831,22660,3.6673,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,22660,5287,36356,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL125,county,Union,2009,2013,777,15307,5.0761,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,15307,2344,42660,NA,1
524,Hispanic or Latino Population,percentage,1,all defendants,FL127,county,Volusia,2009,2013,57079,496268,11.5016,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,496268,136288,42457,NA,15
524,Hispanic or Latino Population,percentage,1,all defendants,FL129,county,Wakulla,2009,2013,1051,30824,3.4097,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,30824,3651,52691,NA,1
524,Hispanic or Latino Population,percentage,1,all defendants,FL131,county,Walton,2009,2013,3177,56590,5.6141,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,56590,11888,43640,NA,2
524,Hispanic or Latino Population,percentage,1,all defendants,FL133,county,Washington,2009,2013,784,24702,3.1738,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,24702,4244,38501,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL,state,Florida,2009,2013,NA,NA,NA,NA,NA,NO_DATA,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,19091156,3097814,46956,NA,NA
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL001,county,Alachua,2009,2013,NA,NA,50,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,249848,62645,42149,NA,4
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL003,county,Baker,2009,2013,NA,NA,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,27069,5769,49236,NA,1
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL005,county,Bay,2009,2013,NA,NA,57.14,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,170704,57611,47461,NA,7
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL007,county,Bradford,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,27981,7662,40259,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL009,county,Brevard,2009,2013,NA,NA,60,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,545667,83634,48039,NA,15
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL011,county,Broward,2009,2013,NA,NA,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1784889,239278,51251,NA,19
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL013,county,Calhoun,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,14700,2654,32780,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL015,county,Charlotte,2009,2013,NA,NA,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,161276,20385,44378,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL017,county,Citrus,2009,2013,NA,NA,33.33,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,140214,14329,39100,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL019,county,Clay,2009,2013,NA,NA,33.33,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,192665,23418,59482,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL021,county,Collier,2009,2013,NA,NA,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,328209,29788,55843,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL023,county,Columbia,2009,2013,NA,NA,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,67568,12710,38070,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL027,county,DeSoto,2009,2013,NA,NA,50,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,34651,0,34963,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL029,county,Dixie,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,16234,2669,33981,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL031,county,Duval,2009,2013,NA,NA,42.86,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,872598,245810,48323,NA,7
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL033,county,Escambia,2009,2013,NA,NA,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,300795,66998,43918,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL035,county,Flagler,2009,2013,NA,NA,33.33,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,97301,0,47233,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL037,county,Franklin,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,11554,3601,38328,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL039,county,Gadsden,2009,2013,NA,NA,14.29,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,46860,6931,35380,NA,7
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL041,county,Gilchrist,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,16917,2718,38406,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL043,county,Glades,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,13080,2156,34694,NA,1
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL045,county,Gulf,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,15793,2322,40455,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL047,county,Hamilton,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,14655,2515,37716,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL049,county,Hardee,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,27336,5065,37125,NA,5
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL051,county,Hendry,2009,2013,NA,NA,50,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,38346,8108,35425,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL053,county,Hernando,2009,2013,NA,NA,50,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,173119,23420,41024,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL055,county,Highlands,2009,2013,NA,NA,50,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,98275,12075,35560,NA,4
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL057,county,Hillsborough,2009,2013,NA,NA,66.67,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1257913,201156,49596,NA,6
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL059,county,Holmes,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,19864,3795,35511,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL061,county,Indian River,2009,2013,NA,NA,60,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,139356,16731,44772,NA,5
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL063,county,Jackson,2009,2013,NA,NA,20,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,49326,9573,36809,NA,5
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL065,county,Jefferson,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,14469,1948,44170,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL067,county,Lafayette,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,8745,839,39722,NA,1
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL069,county,Lake,2009,2013,NA,NA,53.85,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,300926,36112,45035,NA,13
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL071,county,Lee,2009,2013,NA,NA,75,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,633968,83239,47439,NA,4
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL073,county,Leon,2009,2013,NA,NA,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,278624,44878,46369,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL075,county,Levy,2009,2013,NA,NA,25,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,40289,8026,34348,NA,4
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL077,county,Liberty,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,8308,1151,39681,NA,1
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL079,county,Madison,2009,2013,NA,NA,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,19070,3910,33833,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL081,county,Manatee,2009,2013,NA,NA,80,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,329487,46819,47876,NA,5
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL083,county,Marion,2009,2013,NA,NA,50,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,333503,43742,39453,NA,4
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL085,county,Martin,2009,2013,NA,NA,50,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,147786,21433,49846,NA,4
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL086,county,Miami-Dade,2009,2013,NA,NA,60.61,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,2549075,452328,43100,NA,33
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL087,county,Monroe,2009,2013,NA,NA,50,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,74213,24849,53607,NA,4
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL089,county,Nassau,2009,2013,NA,NA,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,74163,9939,55315,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL091,county,Okaloosa,2009,2013,NA,NA,66.67,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,185852,33413,54684,NA,6
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL093,county,Okeechobee,2009,2013,NA,NA,50,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,39642,7641,34570,NA,2
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL095,county,Orange,2009,2013,NA,NA,58.33,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1175416,173200,47581,NA,12
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL097,county,Osceola,2009,2013,NA,NA,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,279837,74115,43891,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL099,county,Palm Beach,2009,2013,NA,NA,76.19,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1339221,184487,52432,NA,21
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL101,county,Pasco,2009,2013,NA,NA,60,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,468194,70831,43888,NA,5
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL103,county,Pinellas,2009,2013,NA,NA,50,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,920015,188969,45535,NA,14
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL105,county,Polk,2009,2013,NA,NA,46.67,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,610295,118472,43113,NA,15
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL107,county,Putnam,2009,2013,NA,NA,33.33,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,73683,23478,32497,NA,6
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL109,county,St. Johns,2009,2013,NA,NA,66.67,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,197115,26195,64876,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL111,county,St. Lucie,2009,2013,NA,NA,66.67,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,281015,0,43413,NA,3
533,Law Enforcement Agencies Reporting to UCR,percentage,1,all defendants,FL113,county,Santa Rosa,2009,2013,NA,NA,33.33,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,155579,16865,57703,NA,3
